day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-07,19:27:10,5c3a7863c6,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__C|__AID__|__CAMPAIGN_ID__,0b9c9405-8c1f-439e-a2fc-128aaf0d5645,755524_Truck Driver Jobs / DE / AlexIv / [int],DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-07,19:39:57,9581b25fda,1,0,0,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,4ee596dd-6fa9-42a4-9eaf-ae02edd40d00,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_29.0.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8a2"
2023-12-07,19:40:01,9581b25fda,0,1,0,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,4ee596dd-6fa9-42a4-9eaf-ae02edd40d00,888619_Find Jobs - JP - [int] - Viktor,JP,東京 求人,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_29.0.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8a2"
2023-12-07,19:40:03,9581b25fda,0,0,1,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,4ee596dd-6fa9-42a4-9eaf-ae02edd40d00,888619_Find Jobs - JP - [int] - Viktor,JP,東京 求人,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_29.0.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8a2"
2023-12-07,19:44:19,29e954f6f9,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,188e7666-7d7e-45a7-9ad9-cc29d046259a,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:44:45,2e175fcff4,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,c4e222f5-8261-4f74-b929-ae7f8575af5b,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (Linux; Android 13; 2201117TL Build/TKQ1.221114.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_320403 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/trill app_version/32.4.3"
2023-12-07,19:44:50,9e56c5d812,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,c31db830-b567-4e98-aadf-cbfa3ed1f0b5,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:46:45,858fd6f5c6,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,46fa2c7b-6a70-4d00-83bf-532c2664b57d,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:47:03,858fd6f5c6,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,e838b4b9-7c9c-44d3-8e40-d1c4c8292df3,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:47:09,858fd6f5c6,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,c160eb60-0882-4c1c-b1c8-b3639b6e82b9,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:47:13,858fd6f5c6,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,d7562496-cc0e-4f42-9a9d-222f3bee8ace,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:50:57,943cf1d1be,1,0,0,888619_Find Jobs - JP - [vt], Find Jobs - JP - [vt],1784533537287170|1784533529448498|1784533529448482,88a8293d-5147-4800-b7f0-caee4f3a60ff,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/vi Region/JP isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWebview/d8a2"
2023-12-07,19:53:58,9683bcdfa9,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,84fae094-50ce-4190-ad7a-b4b29ed99b04,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-07,19:54:04,b84d2acc4a,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,08e71ec1-0916-49d9-80c9-ca556fa70d5f,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:56:44,863410a76d,1,0,0,888619_Find Jobs - JP - [vt], Find Jobs - JP - [vt],1784533537287170|1784533529448498|1784533529448482,821d6f9a-32e9-495d-a029-0d4b86d22c0f,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.1.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/vi Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/d8"
2023-12-07,19:57:19,01e9a2208a,1,0,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,c01ae31c-97ef-4f34-897c-f107e2760e27,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:57:23,01e9a2208a,0,1,0,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,c01ae31c-97ef-4f34-897c-f107e2760e27,888619_Find Jobs - JP - [int] - Viktor,JP,中延 求人,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:57:25,2cf5f722c3,1,0,0,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,3754215d-f092-43b2-bf1f-ea9771d17f5f,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_31.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8"
2023-12-07,19:57:26,01e9a2208a,0,0,1,888619_Find Jobs - JP - [nep], Find Jobs - JP - [nep],1784533331203073|1784533331196977|1784533331196961,c01ae31c-97ef-4f34-897c-f107e2760e27,888619_Find Jobs - JP - [int] - Viktor,JP,中延 求人,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-07,19:57:51,2cf5f722c3,1,0,0,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,07f1a1fe-c456-49c5-ae75-08b0f367a8d3,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_31.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8"
2023-12-07,19:58:05,2cf5f722c3,0,1,0,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,07f1a1fe-c456-49c5-ae75-08b0f367a8d3,888619_Find Jobs - JP - [int] - Viktor,JP,看護 師 求人,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_31.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8"
2023-12-07,19:58:07,2cf5f722c3,0,0,1,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,07f1a1fe-c456-49c5-ae75-08b0f367a8d3,888619_Find Jobs - JP - [int] - Viktor,JP,看護 師 求人,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_31.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8"
2023-12-07,19:58:35,5b19cfa535,1,0,0,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,a464558b-1741-4a2a-8d29-c451a156671f,888619_Find Jobs - JP - [int] - Viktor,JP,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_31.4.1 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8"
2023-12-07,19:58:40,5b19cfa535,0,1,0,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,a464558b-1741-4a2a-8d29-c451a156671f,888619_Find Jobs - JP - [int] - Viktor,JP,川口 求人,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_31.4.1 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8"
2023-12-07,19:58:43,5b19cfa535,0,0,1,888619_Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,%20Find%20Jobs%20-%20JP%20-%20%5Bnep%5D,1784533331203073|1784533331196977|1784533331196961,a464558b-1741-4a2a-8d29-c451a156671f,888619_Find Jobs - JP - [int] - Viktor,JP,川口 求人,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_31.4.1 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/JP RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview/d8"
2023-12-07,19:01:11,ca8616295f,1,0,0,907442_Find Jobs - GB - [fa],Find Jobs - GB - [fa],1784630279425026|1784630279376914|1784630273879041,521f8d15-05fd-4f60-96a0-7cf00a46e19c,907442_Find Jobs - GB - [int] - Viktor,GB,,"Mozilla/5.0 (Linux; Android 13; CPH2415 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-07,19:01:15,ca8616295f,0,1,0,907442_Find Jobs - GB - [fa],Find Jobs - GB - [fa],1784630279425026|1784630279376914|1784630273879041,521f8d15-05fd-4f60-96a0-7cf00a46e19c,907442_Find Jobs - GB - [int] - Viktor,GB,Job Apply,"Mozilla/5.0 (Linux; Android 13; CPH2415 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-07,19:01:17,ca8616295f,0,0,1,907442_Find Jobs - GB - [fa],Find Jobs - GB - [fa],1784630279425026|1784630279376914|1784630273879041,521f8d15-05fd-4f60-96a0-7cf00a46e19c,907442_Find Jobs - GB - [int] - Viktor,GB,Job Apply,"Mozilla/5.0 (Linux; Android 13; CPH2415 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-07,19:04:30,dbf33e9d24,1,0,0,907442_Find Jobs - GB - [fa],Find Jobs - GB - [fa],1784630279425026|1784630279376914|1784630273879041,4478d015-03e6-4c5e-82f9-80e25b9d03a3,907442_Find Jobs - GB - [int] - Viktor,GB,,"Mozilla/5.0 (Linux; Android 13; CPH2415 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-07,19:31:44,8992787c03,1,0,0,907442_Find Jobs - GB - [fa],Find Jobs - GB - [fa],1784630279425026|1784630279376914|1784630273879041,2fd20ea4-bf96-45f4-94e1-ae32e026da27,907442_Find Jobs - GB - [int] - Viktor,GB,,"Mozilla/5.0 (Linux; Android 12; SM-A315G Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/99.0.4844.88 Mobile Safari/537.36  trill_2022409030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_versi"
2023-12-07,19:31:47,8992787c03,0,1,0,907442_Find Jobs - GB - [fa],Find Jobs - GB - [fa],1784630279425026|1784630279376914|1784630273879041,2fd20ea4-bf96-45f4-94e1-ae32e026da27,907442_Find Jobs - GB - [int] - Viktor,GB,Job Apply,"Mozilla/5.0 (Linux; Android 12; SM-A315G Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/99.0.4844.88 Mobile Safari/537.36  trill_2022409030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_versi"
2023-12-07,19:31:50,8992787c03,0,0,1,907442_Find Jobs - GB - [fa],Find Jobs - GB - [fa],1784630279425026|1784630279376914|1784630273879041,2fd20ea4-bf96-45f4-94e1-ae32e026da27,907442_Find Jobs - GB - [int] - Viktor,GB,Job Apply,"Mozilla/5.0 (Linux; Android 12; SM-A315G Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/99.0.4844.88 Mobile Safari/537.36  trill_2022409030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_versi"
2023-12-07,19:37:44,646f9dd887,1,0,0,907442_Find Jobs - GB - [ro], Find Jobs - GB - [ro],1784631382771826|1784631382743074|1784631382743058,87b946c1-eaf4-4ec5-9d72-f8ccc87c0224,907442_Find Jobs - GB - [int] - Viktor,GB,,"Mozilla/5.0 (Linux; Android 13; SM-A336B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,19:00:08,cfe3eed68d,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,f0e2e8e0-73d7-4918-bdbd-fddf07e92ebd,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 14; SM-S901B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.164 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-07,19:19:22,592b30bef4,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,f97d7f84-db30-4ede-8f40-175b33ff6e90,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/112.0.5615.101 Mobile Safari/537.36 trill_2022901040 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/29.1."
2023-12-07,19:21:38,fb56044cdf,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,c58d98ca-ceb5-49b1-af6d-589704cce4a8,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 13; CPH2385 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/112.0.5615.135 Mobile Safari/537.36 musical_ly_2023200030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-07,19:24:17,d1cc123d14,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,53acda85-c0cd-4ba9-a657-27a166adfe19,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 13; SM-G985F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/112.0.5615.135 Mobile Safari/537.36 trill_2022903040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-07,19:51:52,8ab29f41f5,1,0,0,907513_Find Jobs - FR - [ro],__AID_NAME__,1784632820405282|1784632816901121|1784632816895025,3bcf5565-b99e-4d2c-9222-aff083a012be,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 9; CPH1931; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 Mobile Safari/537.36 trill_2022603040 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/26.3.4 ByteLocale/fr Byt"
2023-12-07,19:51:53,846a004f28,1,0,0,907513_Find Jobs - FR - [ro],__AID_NAME__,1784632820405282|1784632816901121|1784632816895025,05694f0e-4d26-4ad3-a740-5f59892920d2,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G975U; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 SamsungBrowser/11.0 Chrome/75.0.3770.143 Mobile Safari/537.36 trill_2022604050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,19:57:31,99ae1a01fc,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,fa0aff40-d8b2-4580-acb1-3b58ceaa4ad0,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 9; JSN-L21 Build/HONORJSN-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.116 Mobile Safari/537.36 trill_2021501031 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/15.1"
2023-12-07,19:57:55,99ae1a01fc,0,1,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,fa0aff40-d8b2-4580-acb1-3b58ceaa4ad0,907513_Find Jobs - FR - [int] - Viktor,FR,Find A Job,"Mozilla/5.0 (Linux; Android 9; JSN-L21 Build/HONORJSN-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.116 Mobile Safari/537.36 trill_2021501031 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/15.1"
2023-12-07,19:58:02,99ae1a01fc,0,0,1,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,fa0aff40-d8b2-4580-acb1-3b58ceaa4ad0,907513_Find Jobs - FR - [int] - Viktor,FR,Find A Job,"Mozilla/5.0 (Linux; Android 9; JSN-L21 Build/HONORJSN-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.116 Mobile Safari/537.36 trill_2021501031 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/15.1"
2023-12-07,19:00:15,5a6d335037,1,0,0,907522_Find Jobs - NL - [ar] , Find Jobs - NL - [ar] ,1784633868873729|1784633862214658|1784633862213682,a352739d-a2e5-4fc3-a99c-931d0b61130a,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.134 Mobile Safari/537.36 trill_2023201050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/32.1."
2023-12-07,19:01:15,5a6d335037,0,1,0,907522_Find Jobs - NL - [ar] , Find Jobs - NL - [ar] ,1784633868873729|1784633862214658|1784633862213682,a352739d-a2e5-4fc3-a99c-931d0b61130a,907522_Find Jobs - NL - [int] - Viktor,NL,Job Vacatures,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.134 Mobile Safari/537.36 trill_2023201050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/32.1."
2023-12-07,19:01:18,5a6d335037,0,0,1,907522_Find Jobs - NL - [ar] , Find Jobs - NL - [ar] ,1784633868873729|1784633862214658|1784633862213682,a352739d-a2e5-4fc3-a99c-931d0b61130a,907522_Find Jobs - NL - [int] - Viktor,NL,Job Vacatures,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.134 Mobile Safari/537.36 trill_2023201050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/32.1."
2023-12-07,19:15:49,ada94f111a,1,0,0,907522_Find Jobs - NL - [ar] , Find Jobs - NL - [ar] ,1784633868873729|1784633862214658|1784633862213682,fed674e7-5d41-4f48-ad4b-9f17b40a2510,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (Linux; Android 13; SM-A536B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,19:15:59,ada94f111a,0,1,0,907522_Find Jobs - NL - [ar] , Find Jobs - NL - [ar] ,1784633868873729|1784633862214658|1784633862213682,fed674e7-5d41-4f48-ad4b-9f17b40a2510,907522_Find Jobs - NL - [int] - Viktor,NL,It Traineeship Zonder Diploma,"Mozilla/5.0 (Linux; Android 13; SM-A536B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
