day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-11,03:22:43,95f9a37be3,0,0,1,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | cave,1784972111438882|1784972102290482|1783335517499394,57664b00-a7c4-4c36-9ed6-04057105dbd3,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 13; SM-G990B2 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly ap"
2023-12-11,03:24:44,9d0bedf4f6,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 10.12 | cave,1784846316051473|1784846307335170|1783335517499394,da256c1f-6240-414c-ac4f-797d71fc869c,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 13; SM-A137F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-11,03:24:51,9d0bedf4f6,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 10.12 | cave,1784846316051473|1784846307335170|1783335517499394,da256c1f-6240-414c-ac4f-797d71fc869c,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 13; SM-A137F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-11,03:25:06,9d0bedf4f6,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 10.12 | cave,1784846316051473|1784846307335170|1783335517499394,2e11724b-e3aa-436c-bb39-315945f9facb,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 13; SM-A137F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-11,03:25:14,9d0bedf4f6,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 10.12 | cave,1784846316051473|1784846307335170|1783335517499394,2e11724b-e3aa-436c-bb39-315945f9facb,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 13; SM-A137F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-11,03:25:17,9d0bedf4f6,0,0,1,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 10.12 | cave,1784846316051473|1784846307335170|1783335517499394,2e11724b-e3aa-436c-bb39-315945f9facb,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 13; SM-A137F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-11,03:25:59,679e9f51e0,1,0,0,Iva1%20-%20Tonic%20%7C%20856848%20-%20Cinematography%20Courses%20%2F%20IT%20%2F%20AlexIv%20%2F%20%5B,Iva1%20-%20Tonic%20%7C%20856848%20-%20Cinematography%20Courses%20%2F%20IT%20%2F%20AlexIv%20%2F%20%5B,1784845777462274|1784845742304306|1783335108248625,e38ba234-1603-4c70-bfbd-185427cb3ac4,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.0.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/ar Region/IT RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview"
2023-12-11,03:26:04,679e9f51e0,0,1,0,Iva1%20-%20Tonic%20%7C%20856848%20-%20Cinematography%20Courses%20%2F%20IT%20%2F%20AlexIv%20%2F%20%5B,Iva1%20-%20Tonic%20%7C%20856848%20-%20Cinematography%20Courses%20%2F%20IT%20%2F%20AlexIv%20%2F%20%5B,1784845777462274|1784845742304306|1783335108248625,e38ba234-1603-4c70-bfbd-185427cb3ac4,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.0.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/ar Region/IT RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebview"
2023-12-11,03:26:35,00715da8d5,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | cave,1784972111438866|1784972102290482|1783335517499394,11d5e67a-84b9-441b-b020-f94598ada741,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8T Build/RKQ1.201004.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2023200040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-11,03:29:42,15176d1b5b,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 10.12 | cave,1784845777462274|1784845742304306|1783335108248625,c646755d-33f6-45a4-8ddb-f15d2d822bb0,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 12; CPH2251 Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/116.0.0.0 Mobile Safari/537.36 trill_2023102050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/31"
2023-12-11,03:29:44,2b32ad407b,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | cave,1784972114563122|1784972102302770|1783335517499394,6a50f6a2-277a-4f6e-87f5-78ee844cb94c,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 13; RMX3710 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/111.0.5563.116 Mobile Safari/537.36 trill_2023202030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_versi"
2023-12-11,03:29:54,1ba85bec2c,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972346590242|1784972316518418|1783335108248625,14de7d85-74dd-44fe-80e9-66816ad04551,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/ar Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-11,03:30:13,77b5ed31d0,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,__AID_NAME__,1784972203987970|1784972184849425|1783335517499394,707c3f5d-476a-4af1-b182-22c1497bb908,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_26.4.5 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/it Region/IT AppSkin/white RevealType/Dialog WKWebView/1 BytedanceWe"
2023-12-11,03:30:17,1ba85bec2c,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972346590242|1784972316518418|1783335108248625,14de7d85-74dd-44fe-80e9-66816ad04551,856848_Cinematography Courses / IT / AlexIv / [int],IT,Provino Per Attore,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/ar Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-11,03:31:03,8d5d06607d,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | copy,1784972195477506|1784972184846369|1783335517499394,c93ee382-30da-4097-bdef-1a7192507d07,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 9; SM-J600FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.92 Mobile Safari/537.36 trill_2023105040 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_version/31"
2023-12-11,03:31:34,32b44af9ae,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 10.12 | cave,1784845777461298|1784845742304306|1783335108248625,ac32e659-7db9-4124-a6a1-2e975239252c,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 13; CPH2211 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:33:38,1b31c507d0,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972344342561|1784972316522498|1783335108248625,fba1b3c6-6bbb-4bbf-bca8-d39553b9ac6a,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 13; SM-S908B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.147 Mobile Safari/537.36 trill_2023002030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-11,03:35:14,134f9530c6,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972344342561|1784972316522498|1783335108248625,352d2f00-0fe1-4411-ab29-b9bfe6bb90de,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 13; RMX3760 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:35:16,134f9530c6,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972344342561|1784972316522498|1783335108248625,352d2f00-0fe1-4411-ab29-b9bfe6bb90de,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 13; RMX3760 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:35:17,134f9530c6,0,0,1,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972344342561|1784972316522498|1783335108248625,352d2f00-0fe1-4411-ab29-b9bfe6bb90de,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 13; RMX3760 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-11,03:36:12,220629d5a8,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | copy,1784972195477506|1784972184846369|1783335517499394,e822317a-1513-49ae-99bb-9ece727b8617,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ro Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-11,03:36:23,220629d5a8,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | copy,1784972195477506|1784972184846369|1783335517499394,e822317a-1513-49ae-99bb-9ece727b8617,856848_Cinematography Courses / IT / AlexIv / [int],IT,Cinematography Courses Near Me,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ro Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-11,03:36:25,220629d5a8,0,0,1,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | copy,1784972195477506|1784972184846369|1783335517499394,e822317a-1513-49ae-99bb-9ece727b8617,856848_Cinematography Courses / IT / AlexIv / [int],IT,Cinematography Courses Near Me,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ro Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-11,03:37:15,29c3f525f8,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | cave,1784972114564114|1784972102302770|1783335517499394,c3ff80af-4e46-4320-a334-3c8914660e0e,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ro Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-11,03:37:25,29c3f525f8,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | cave,1784972114564114|1784972102302770|1783335517499394,c3ff80af-4e46-4320-a334-3c8914660e0e,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ro Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-11,03:37:28,29c3f525f8,0,0,1,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | cave,1784972114564114|1784972102302770|1783335517499394,c3ff80af-4e46-4320-a334-3c8914660e0e,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ro Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-11,03:40:24,5e7cb2bc67,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 10.12 | cave,1784845777462274|1784845742304306|1783335108248625,1f8f916f-055c-49df-9fe9-2718e65735de,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 10; CPH2185 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_vers"
2023-12-11,03:40:29,5e7cb2bc67,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 10.12 | cave,1784845777462274|1784845742304306|1783335108248625,1f8f916f-055c-49df-9fe9-2718e65735de,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 10; CPH2185 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_vers"
2023-12-11,03:41:22,848f5b2f16,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972344342561|1784972316522498|1783335108248625,34a7644b-ce36-472b-8926-bebe4b3b7caf,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 13; SM-A336B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.126 Mobile Safari/537.36 trill_2022802030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-11,03:44:59,630da63f05,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 10.12 | cave,1784845777462274|1784845742304306|1783335108248625,6c8f165a-daaf-4900-a355-bf468394b74e,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 13; SM-A137F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2022803040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/2"
2023-12-11,03:45:27,4ceebe8645,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [rom] | 11.12 | cave,1784972114564114|1784972102302770|1783335517499394,8fea2e2c-1bf5-43b0-9edf-76144385a64c,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ro Region/RO isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-11,03:45:43,8e3ad02346,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972346590242|1784972316518418|1783335108248625,e1ade222-03de-4c83-8175-b9f1a68fdb17,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/ar Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview"
2023-12-11,03:45:54,8e3ad02346,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972346590242|1784972316518418|1783335108248625,e1ade222-03de-4c83-8175-b9f1a68fdb17,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/ar Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview"
2023-12-11,03:45:56,8e3ad02346,0,0,1,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 1 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972346590242|1784972316518418|1783335108248625,e1ade222-03de-4c83-8175-b9f1a68fdb17,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.2.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/ar Region/IT isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview"
2023-12-11,03:46:07,afc274f365,1,0,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972344342561|1784972316522498|1783335108248625,18552837-beae-47b5-a417-4fb1fe944e42,856848_Cinematography Courses / IT / AlexIv / [int],IT,,"Mozilla/5.0 (Linux; Android 12; Redmi Note 9 Pro Build/SKQ1.211019.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2023202040 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_"
2023-12-11,03:46:41,afc274f365,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972344342561|1784972316522498|1783335108248625,18552837-beae-47b5-a417-4fb1fe944e42,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 12; Redmi Note 9 Pro Build/SKQ1.211019.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2023202040 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_"
2023-12-11,03:46:45,afc274f365,0,0,1,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Copy 2 of Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 11.12 | cave,1784972344342561|1784972316522498|1783335108248625,18552837-beae-47b5-a417-4fb1fe944e42,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 12; Redmi Note 9 Pro Build/SKQ1.211019.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2023202040 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_"
2023-12-11,03:46:51,630da63f05,0,1,0,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 23.11,Iva1 - Tonic | 856848 - Cinematography Courses / IT / AlexIv / [arab] | 10.12 | cave,1784845777462274|1784845742304306|1783335108248625,6c8f165a-daaf-4900-a355-bf468394b74e,856848_Cinematography Courses / IT / AlexIv / [int],IT,Diventare Attori in Italia,"Mozilla/5.0 (Linux; Android 13; SM-A137F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2022803040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/2"
