day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-10,06:00:14,b83832eb32,1,0,0,Iva1 - Tonic | 755524 - Truck Driver Jobs / DE / AlexIv / [rus] | 25.11,Copy 1 of Iva1 - Tonic | 755524 - Truck Driver Jobs / DE / AlexIv / [rus] | 09.12 | best,1784800456313890|1784800451194882|1783575861848114,f94fa1f3-e204-43f0-87af-4bc1a97a8848,755524_Truck Driver Jobs / DE / AlexIv / [int],DE,,"Mozilla/5.0 (Linux; Android 14; SM-S901B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.66 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/MOBILE Channel/samsung_store AppName/musical_ly a"
2023-12-10,06:08:02,cd578d0cb2,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,c565840e-de31-4de0-8985-2424e627385e,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/fr Region/FR isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-10,06:08:08,cd578d0cb2,0,1,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,c565840e-de31-4de0-8985-2424e627385e,907513_Find Jobs - FR - [int] - Viktor,FR,Sites de Recrutement,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/fr Region/FR isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-10,06:08:13,cd578d0cb2,0,1,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,c565840e-de31-4de0-8985-2424e627385e,907513_Find Jobs - FR - [int] - Viktor,FR,Offre Emploi Travail Domicile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/fr Region/FR isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-10,06:08:15,cd578d0cb2,0,0,1,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,c565840e-de31-4de0-8985-2424e627385e,907513_Find Jobs - FR - [int] - Viktor,FR,Offre Emploi Travail Domicile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/fr Region/FR isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-10,06:12:40,0d3c646c98,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,9c6222b4-3d0a-49b6-8c5a-a17807463a2f,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 9; SM-J730G Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2022907040 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_version/29.7.4"
2023-12-10,06:16:59,9967ea04ab,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,8df89693-47cb-4d5c-a4de-26942a160830,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/fr Region/FR isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,06:17:08,9967ea04ab,0,1,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,8df89693-47cb-4d5c-a4de-26942a160830,907513_Find Jobs - FR - [int] - Viktor,FR,Offre Emploi Travail Domicile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/fr Region/FR isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,06:17:10,9967ea04ab,0,0,1,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,8df89693-47cb-4d5c-a4de-26942a160830,907513_Find Jobs - FR - [int] - Viktor,FR,Offre Emploi Travail Domicile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/fr Region/FR isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,06:17:57,0452e6ea89,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,71c952c3-6772-4abb-a27a-7b7b85314636,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 12; SM-A315G Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-10,06:18:00,0452e6ea89,0,1,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,71c952c3-6772-4abb-a27a-7b7b85314636,907513_Find Jobs - FR - [int] - Viktor,FR,Sites de Recrutement,"Mozilla/5.0 (Linux; Android 12; SM-A315G Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-10,06:18:02,0452e6ea89,0,0,1,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,71c952c3-6772-4abb-a27a-7b7b85314636,907513_Find Jobs - FR - [int] - Viktor,FR,Sites de Recrutement,"Mozilla/5.0 (Linux; Android 12; SM-A315G Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app"
2023-12-10,06:29:57,28c04fab72,1,0,0,907513_Find%20Jobs%20-%20FR%20-%20%5Bfa%5D,Find%20Jobs%20-%20FR%20-%20%5Bfa%5D,1784631919126530|1784631914760194|1784631914759218,dd5e3e73-9aaa-4113-ae23-2c46a51b9118,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_29.1.1 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/FR RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-10,06:39:13,e5118587ac,1,0,0,907513_Find%20Jobs%20-%20FR%20-%20%5Bfa%5D,Find%20Jobs%20-%20FR%20-%20%5Bfa%5D,1784631919126530|1784631914760194|1784631914759218,515d87a3-f51c-4c20-8c19-f74fb12fb695,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_30.9.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/fr Region/FR RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-10,06:49:31,d4f996114c,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,198146ff-bf16-4901-8d84-daee9f600ba8,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 11; M2007J3SG Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/118.0.0.0 Mobile Safari/537.36 trill_2023109030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/"
2023-12-10,06:49:48,d4f996114c,0,1,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,198146ff-bf16-4901-8d84-daee9f600ba8,907513_Find Jobs - FR - [int] - Viktor,FR,Offre Emploi Travail Domicile,"Mozilla/5.0 (Linux; Android 11; M2007J3SG Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/118.0.0.0 Mobile Safari/537.36 trill_2023109030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/"
2023-12-10,06:49:51,d4f996114c,0,0,1,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,198146ff-bf16-4901-8d84-daee9f600ba8,907513_Find Jobs - FR - [int] - Viktor,FR,Offre Emploi Travail Domicile,"Mozilla/5.0 (Linux; Android 11; M2007J3SG Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/118.0.0.0 Mobile Safari/537.36 trill_2023109030 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version/"
2023-12-10,06:54:15,2e83e3c9b6,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,b4318816-4916-471a-9498-b0c23dce62ea,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 13; SM-G991B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.162 Mobile Safari/537.36 trill_2022908040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-10,06:54:21,2e83e3c9b6,0,1,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,b4318816-4916-471a-9498-b0c23dce62ea,907513_Find Jobs - FR - [int] - Viktor,FR,Find A Job,"Mozilla/5.0 (Linux; Android 13; SM-G991B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.162 Mobile Safari/537.36 trill_2022908040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-10,06:54:28,2e83e3c9b6,0,0,1,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,b4318816-4916-471a-9498-b0c23dce62ea,907513_Find Jobs - FR - [int] - Viktor,FR,Find A Job,"Mozilla/5.0 (Linux; Android 13; SM-G991B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.162 Mobile Safari/537.36 trill_2022908040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-10,06:55:10,15fd4db397,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,0221ed2c-866f-4b87-9c3b-2b4349affd89,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 9; ANE-LX1 Build/HUAWEIANE-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_version"
2023-12-10,06:58:22,50676029a3,1,0,0,907513_Find Jobs - FR - [fa],Find Jobs - FR - [fa],1784631919126530|1784631914760194|1784631914759218,1b46a782-f6a1-4226-a7e9-30e8df4784c2,907513_Find Jobs - FR - [int] - Viktor,FR,,"Mozilla/5.0 (Linux; Android 13; SM-G991B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.162 Mobile Safari/537.36 trill_2022908040 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_vers"
2023-12-10,06:02:53,567ce37458,1,0,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,17bc0e97-5cff-4cd4-96f6-15bc6552f9f8,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/nl Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,06:03:02,567ce37458,0,1,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,17bc0e97-5cff-4cd4-96f6-15bc6552f9f8,907522_Find Jobs - NL - [int] - Viktor,NL,Job Vacatures,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/nl Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,06:03:06,567ce37458,0,0,1,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,17bc0e97-5cff-4cd4-96f6-15bc6552f9f8,907522_Find Jobs - NL - [int] - Viktor,NL,Job Vacatures,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/nl Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-10,06:15:57,8385ce98f4,1,0,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,528de120-5d06-4b81-8a8b-6ee73ec976be,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (Linux; Android 9; AMN-LX9 Build/HUAWEIAMN-LX9; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_versi"
2023-12-10,06:25:21,d893f87256,1,0,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,cd940642-d4e6-4a6b-bc43-fd5a869dd00d,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (Linux; Android 13; SM-G998B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,06:25:31,d893f87256,0,1,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,cd940642-d4e6-4a6b-bc43-fd5a869dd00d,907522_Find Jobs - NL - [int] - Viktor,NL,Goed Betaald Thuiswerk,"Mozilla/5.0 (Linux; Android 13; SM-G998B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,06:25:35,9f7845f203,1,0,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,909679da-9812-4362-b291-57df1c64a594,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (Linux; Android 13; SM-G998B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,06:25:40,9f7845f203,0,1,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,909679da-9812-4362-b291-57df1c64a594,907522_Find Jobs - NL - [int] - Viktor,NL,Betaald Thuiswerk,"Mozilla/5.0 (Linux; Android 13; SM-G998B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,06:33:16,1803940245,1,0,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,83b6de24-c1a5-4cdd-b105-84ae93082f1e,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/nl Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-10,06:33:26,1803940245,0,1,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,83b6de24-c1a5-4cdd-b105-84ae93082f1e,907522_Find Jobs - NL - [int] - Viktor,NL,Betaald Thuiswerk,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/nl Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-10,06:33:28,1803940245,0,0,1,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,83b6de24-c1a5-4cdd-b105-84ae93082f1e,907522_Find Jobs - NL - [int] - Viktor,NL,Betaald Thuiswerk,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/nl Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-10,06:34:47,3f4836d687,1,0,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,4a9125f9-b729-4a41-b95d-3ee33b6bdfaa,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (Linux; Android 10; SM-N975F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,06:35:12,3f4836d687,0,1,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,4a9125f9-b729-4a41-b95d-3ee33b6bdfaa,907522_Find Jobs - NL - [int] - Viktor,NL,Betaald Thuiswerk,"Mozilla/5.0 (Linux; Android 10; SM-N975F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,06:35:13,3f4836d687,0,0,1,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,4a9125f9-b729-4a41-b95d-3ee33b6bdfaa,907522_Find Jobs - NL - [int] - Viktor,NL,Betaald Thuiswerk,"Mozilla/5.0 (Linux; Android 10; SM-N975F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,06:35:27,3f4836d687,1,0,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,f18d1dae-9c07-4e3e-9ee7-3d27d505e49a,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (Linux; Android 10; SM-N975F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,06:35:31,3f4836d687,0,1,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,f18d1dae-9c07-4e3e-9ee7-3d27d505e49a,907522_Find Jobs - NL - [int] - Viktor,NL,Goed Betaald Thuiswerk,"Mozilla/5.0 (Linux; Android 10; SM-N975F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,06:35:33,3f4836d687,0,0,1,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,f18d1dae-9c07-4e3e-9ee7-3d27d505e49a,907522_Find Jobs - NL - [int] - Viktor,NL,Goed Betaald Thuiswerk,"Mozilla/5.0 (Linux; Android 10; SM-N975F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,06:38:18,3f4836d687,1,0,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,2374b3ee-ccbc-4110-8997-18e37f2990e4,907522_Find Jobs - NL - [int] - Viktor,NL,,"Mozilla/5.0 (Linux; Android 10; SM-N975F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,06:38:25,3f4836d687,0,1,0,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,2374b3ee-ccbc-4110-8997-18e37f2990e4,907522_Find Jobs - NL - [int] - Viktor,NL,Betaald Thuiswerk,"Mozilla/5.0 (Linux; Android 10; SM-N975F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,06:38:27,3f4836d687,0,0,1,907522_Find Jobs - NL - [fa],Find Jobs - NL - [fa] ,1784633589264433|1784633589259281|1784633589259265,2374b3ee-ccbc-4110-8997-18e37f2990e4,907522_Find Jobs - NL - [int] - Viktor,NL,Betaald Thuiswerk,"Mozilla/5.0 (Linux; Android 10; SM-N975F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-10,06:24:33,6b7fda85c4,1,0,0,TikTok (Tonic) - Ruslan - 909264 - Construction Services / AU / Nikita / farsi ,__AID_NAME__,1784709395589154|1784709355178018|1784709390868513,f816cafc-7e3a-45ae-b0aa-77ae1616f956,909264_Construction Services / AU / Nikita / INT,AU,,"Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F Build/M1AJQ; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.97 Mobile Safari/537.36 trill_2022605000 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/26.5.0"
2023-12-10,06:31:46,38885f3fce,1,0,0,TikTok (Tonic) - Ruslan - 909264 - Construction Services / AU / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909264 - Construction Services / AU / Nikita / farsi | 08.12 | ev,1784709395590146|1784709355178018|1784709390868513,ab41c1c0-1a1e-411b-a534-8f6344fac6b5,909264_Construction Services / AU / Nikita / INT,AU,,"Mozilla/5.0 (Linux; Android 12; SM-M315F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,06:31:54,38885f3fce,0,1,0,TikTok (Tonic) - Ruslan - 909264 - Construction Services / AU / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909264 - Construction Services / AU / Nikita / farsi | 08.12 | ev,1784709395590146|1784709355178018|1784709390868513,ab41c1c0-1a1e-411b-a534-8f6344fac6b5,909264_Construction Services / AU / Nikita / INT,AU,Construction Services Perth,"Mozilla/5.0 (Linux; Android 12; SM-M315F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-10,06:31:59,38885f3fce,0,0,1,TikTok (Tonic) - Ruslan - 909264 - Construction Services / AU / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909264 - Construction Services / AU / Nikita / farsi | 08.12 | ev,1784709395590146|1784709355178018|1784709390868513,ab41c1c0-1a1e-411b-a534-8f6344fac6b5,909264_Construction Services / AU / Nikita / INT,AU,Construction Services Perth,"Mozilla/5.0 (Linux; Android 12; SM-M315F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
